,Crack_Spread,Crack_Z_Score,Basket_Return,SPY_Return,Rolling_Beta,Beta_Hedged_Return,VLO_Hedged_Return,MPC_Hedged_Return,PSX_Hedged_Return,DINO_Hedged_Return,PBF_Hedged_Return,DK_Hedged_Return,CVI_Hedged_Return
2016-09-14,11.725401639938347,-0.9623180587489327,-0.0211869194613426,-0.00037472430907481424,1.2054942207045027,-0.020735191472395425,-0.013806766645918634,-0.01410985196138449,-0.0032875914465121357,-0.05884775381577829,-0.061728168739015384,-0.013171785566924027,-0.06608731724133621
2016-09-15,12.661400556564331,-0.6045575868258308,0.03490349695695989,0.009992677898359892,1.247969985904864,0.02243293486099185,0.021688203364898746,0.02518996077254891,0.018277463096345706,0.035751776523956585,0.023332305086431648,-0.0002794553841870308,0.02832415830071239
2016-09-16,13.1211998462677,-0.4284164574267854,0.004095043945010085,-0.00386551606112584,1.2408977937286245,0.008891754296883703,0.012672450426457222,0.004785513130177215,0.0035017081988218874,0.00474941782629361,0.008476634153162639,0.012084867514995209,0.042976389839647355
2016-09-19,12.29819917678833,-0.7405316351861627,0.011330219082012122,0.00018771450631560604,1.2180644546773087,0.011101570714241784,0.007081260974351304,0.0021617832639972724,0.015757495741760233,0.021133516328531936,0.041915881736261144,-0.007990175489999564,0.02083597548096616
2016-09-20,11.872600793838501,-0.9003679503188243,-0.029306911658107743,4.6565785792873626e-05,1.3832992373774173,-0.029371326074082906,-0.029615846930124208,-0.027091152200367938,-0.00962901183006101,-0.039958488392920696,-0.07860818371708246,-0.0382029689101401,-0.05901833726582835
2016-09-21,11.442198991775513,-1.062027115389809,0.005649094266191885,0.01124548847275575,1.2160121002964683,-0.008025555790423558,-0.0041793110476852635,-0.007724896443435089,-0.004559443265472186,-0.022324556563780372,-0.021748326118558568,-0.0009252029703813551,-0.01087021980900782
2016-09-22,11.254201889038086,-1.1312320095966069,-0.0007148146964891189,0.006301191985162546,1.0707803912457166,-0.007462007515675844,-0.006029232691409996,-0.02274886818999513,-0.0061063091753897555,-0.002650150969064809,0.029500332782050366,0.005216252704710144,-0.004234383578173371
2016-09-23,11.515402793884284,-1.028992845691606,-0.0033935302422335944,-0.005478865158754287,1.0776049434585404,0.0025105219373827863,0.005629342950817166,-0.0007993177186314537,-0.000645539194811068,0.011566443479510892,0.016814821551090896,0.00013531265423264056,-0.01079501260356285
2016-09-26,11.551997661590576,-1.0126499728415548,-0.021504372823620846,-0.008102292346247375,1.2368299264014497,-0.011483215177328676,-0.01622849073278072,-0.005457696488377179,0.00658338224576048,-0.027112506931233668,-0.013899949173762846,-0.04101784080084263,-0.04500747483251368
2016-09-27,11.512801170349121,-1.022497253682392,0.005861788878926716,0.006207925379762669,1.22068109135397,-0.0017161082486859876,0.006813510365029045,-0.0012222052304844203,-0.0067337519346987625,-0.009721177108615352,-0.00028117231135414353,-0.018695813078958914,0.009809408634594716
2016-09-28,12.13260006904602,-0.7861529855129935,0.014864818507039457,0.004963540802048527,1.1727564603970335,0.009043793964992775,-0.0031749765629696747,0.010690118513972465,0.017752645945402507,0.004255047032988282,0.0203765758305572,0.0179424579087578,0.007707812012537391
2016-09-29,12.043397903442383,-0.8178719911814154,-0.046601795479937834,-0.009047358370433134,1.428538780008959,-0.03367729319113544,-0.050081414977715226,-0.049377256964561425,-0.013834272059988427,-0.006999770628420866,-0.028577174327149762,-0.017358829362140546,-0.04714559886525126
2016-09-30,12.444998741149902,-0.6654512020383421,0.023625845328052508,0.007546400467176362,1.4497124362878244,0.012685734721578688,0.015043343539120822,0.005843779075221028,0.00787273051870544,0.027737836180126492,0.012909746609550646,0.030048587084290337,0.011481422712243372
2016-10-03,12.53920030593872,-0.6299573314489637,0.0001898985250912698,-0.002404355488241028,1.4998663174730664,0.003796110337135497,0.0014515074199632242,0.014131278967621338,0.001015065096318863,0.007684870615528356,0.004513915635284293,-0.009926829563800353,-0.01702387797934784
2016-10-04,13.198602676391609,-0.38282985206319686,0.011103022127700535,-0.005097780229615934,1.4548544808312485,0.018519550537050226,0.020918107335101927,0.020699361810676727,-0.001464444717131935,0.03627713850611714,0.018400705127968077,0.03912015928859754,0.03955074716897103
2016-10-05,12.715800762176514,-0.5640005344472957,0.022265675708344344,0.0044251568985511636,1.456955395409062,0.015818419489468594,0.01552172664296768,0.012550091256162016,0.010821815691069242,0.03332811442005388,0.007840918118886092,0.011559058703043114,0.03584401617634026
2016-10-06,12.614401578903198,-0.600526782619038,-0.004788482296409513,0.0006956654223615466,1.454180856192384,-0.005800105635922663,0.0008948703309651523,0.0007230193616527859,-0.004744985402770669,-0.01191233928990402,-0.043953644613974094,-0.004388942551334634,-0.028199368422572847
2016-10-07,12.834399938583374,-0.5187059071404888,-0.015588480916275774,-0.0034291955927547857,1.4723225241451934,-0.010539599005363475,-0.006917142570268632,-0.006918046328878569,-0.0007321083911249731,-0.04379387871430225,-0.013361814020199534,-0.022720065497852136,-0.014285856709252412
2016-10-10,12.465600490570068,-0.6564797914648149,0.015484164241079063,0.0052081606724883045,1.4766049125234249,0.007793768606871528,0.0017688225378893361,0.006142654023397453,0.005274958161911149,0.01239700958453375,-0.021972637693600357,0.02070876640566321,0.06641305064031051
2016-10-11,12.449798822402954,-0.6609005960676554,-0.014410387526118229,-0.012629852207479253,1.4584585759845268,0.004009728739296996,0.006229593106966691,0.012840913495553427,0.005319924746629333,-0.004558486188687677,-0.010453175769869677,-0.014855509413288993,-0.007331924399273345
2016-10-12,12.363400220870972,-0.6930242704301045,-0.012332614083953088,0.0013125498776034306,1.4505166065039872,-0.01423648947828164,-0.00906806985539084,-0.009728614836316854,-0.010798945066398082,-0.029271915446768784,-0.03176245730131529,-0.03237870378859685,-0.014066648791654176
2016-10-13,12.749799489974976,-0.5492147927456001,-0.004976303927799392,-0.003275825596642523,1.4724906395080861,-0.000152681400082285,0.005360770209957935,0.004049671682390617,-0.004452435916708369,-0.011624196719212679,0.015866769099630945,-0.009985138551853307,-0.0104768949891989
2016-10-14,12.949602127075195,-0.4759596491321729,0.0032297079707435733,0.0005163571375339515,1.4600925577205943,0.0024757787571043416,-0.0017732958555577837,0.0011598948894846661,0.0014191741581193508,-0.0041109041724778925,-0.0195620700407412,0.05393545052032174,0.0193351370472309
2016-10-17,13.065800189971924,-0.4351559409617674,0.0024888040688864415,-0.00347191289037152,1.4614722916519995,0.007562908557193824,0.011164026515181103,0.011460028698694821,0.0019223722018546384,0.007416262465709017,0.04302541147466175,-0.008776208874863103,-0.020555693465993015
2016-10-18,13.226400375366211,-0.37850137824009444,0.016107410993044514,0.006262460677037396,1.4689152882602499,0.006908386762415649,0.015796454376800363,0.009061557053672165,-0.0015151891527082273,-0.00158775245485108,0.0122385504707547,-0.0005469182685386743,0.012937496566977597
2016-10-19,12.719200849533074,-0.5740749351491327,-0.01150019551221703,0.0026669113415023205,1.4377178010957572,-0.015334461421839082,-0.020059174379376564,-0.006905983136328347,-0.0020353763294394655,-0.033427459306317575,-0.04515610611126691,-0.03358435182813051,-0.01609118265902725
2016-10-20,12.772801876068115,-0.5571872499172611,0.006729932798715076,-0.001866518460222455,1.4236907447824911,0.009387277855499452,0.006630472918150849,0.012869108463055515,0.0029950048413748803,0.013733033361469351,0.012703440078368454,0.016306121002551324,0.01879699819322435
2016-10-21,12.839601516723633,-0.5353519785143297,0.022405353361130607,0.0004672944193389039,1.4281170194617165,0.02173800224777324,0.01746710847522602,0.02328263745394032,0.007121251130048243,0.046056718439755694,0.0361360060052144,0.02750723877787558,0.03964837799679052
2016-10-24,12.588001251220703,-0.6365284602278655,0.00036802207460202006,0.0042525364968672985,1.4024834056023534,-0.005596089793972731,0.0016470327976307545,-0.014762323336074062,-0.0018123732259518448,-0.0018825530349400417,-0.012039390863353741,-0.00643014902494206,-0.015048831099302938
2016-10-25,12.789601564407349,-0.5641056693100115,0.014634486319730489,-0.0033504120322637165,1.3695922255814443,0.0192231845916134,0.0534082273856009,0.00400938206864197,0.0058422515969518965,0.01609815399184775,0.019364828785686038,0.007758818403825004,0.008844431403087667
2016-10-26,12.967198371887207,-0.500935919913908,0.008775877150593806,-0.002007592094738664,1.4281533723061763,0.01164302657091005,0.012554008934970854,0.016706543997652014,0.006124369087068898,0.017691496098137447,0.021494239370075066,0.009794857663163615,-0.01073616790977137
2016-10-27,12.985399723052986,-0.4980045997692824,-0.025584703459933543,-0.002666787101676782,1.3958454784486736,-0.021862280742072762,-0.00866344311846982,-0.028008642118342145,-0.010068723544601432,-0.03484162484685492,-0.030698710579690324,-0.01593529119088461,-0.08722431947010353
2016-10-28,12.92999815940857,-0.5227164943339793,-0.003177862513672386,-0.002955211729712248,1.4092845427522627,0.0009868716975712632,0.0001021955167660976,0.005513241079561938,0.0052305997623653,-0.011518929390353877,0.032041581808769246,-0.018693666168853117,-0.02480280470124981
2016-10-31,12.934000015258789,-0.5249325100218516,0.016154015353996798,4.675639824514022e-05,1.3886543684296702,0.016089086877321645,0.0108616236419612,0.01790102175815809,0.01267366988396243,0.04649830976594235,0.015264727292678174,0.004085891099460868,0.002252923202000579
2016-11-01,14.2871994972229,-0.005575657908816851,-0.006293898946258867,-0.007245313747528237,1.3821477152480761,0.003720194896142762,0.013256422339669824,-0.015755929618789258,-0.002425716804480742,0.029033932715343855,0.07696630440093076,-0.044823500030499674,0.008819348539737239
2016-11-02,14.190800189971917,-0.04722216513903927,-0.026059383937094296,-0.0060185267874444115,1.4436771724710764,-0.01737057420215512,-0.010045152237367724,-0.020506495057965722,-0.016256323865878417,-0.024644880686065088,-0.012200328966808336,-0.02854930046990583,-0.023332237428198673
2016-11-03,14.431801795959473,0.041858782641868306,-0.0016012559534810565,-0.0045772705878643904,1.4390689462598032,0.004985752008142942,-0.0037553142803757444,0.012776796553893511,0.015086955599440031,-0.023377196875041147,0.007114769010957589,0.006965008542510594,0.01184746699468393
2016-11-04,13.721600294113152,-0.23813708652025514,-0.0009642083673022605,-0.0011015766587341158,1.4015576451806635,0.0005797148204991103,0.0015663643968553858,0.003199051971728654,-0.004734435492928267,-0.007740684043861554,0.014766895486542284,-0.007911228695661696,0.020065093328545856
2016-11-07,13.118601560592658,-0.47448818343193955,0.014394130026578984,0.02205719325293143,1.2558507660848646,-0.013306413017796857,-0.013227581065111592,-0.0050633517738291126,-0.007845780632104487,-0.03415982722541141,-0.039652880781847026,-0.02369709494504134,-0.0037750628229999772
