,Strategy
2016-12-09,0.0060403931999799
2016-12-12,-0.0011477541134592
2016-12-13,0.0066739578531287
2016-12-14,-0.0082542397316082
2016-12-15,0.0041171203957068
2016-12-16,-0.0019558279015663
2016-12-19,0.0021775141720616
2016-12-20,0.0038577534426231
2016-12-21,-0.0027828425023863003
2016-12-22,-0.0017271727706643
2016-12-23,0.0014639402096989
2016-12-27,0.0024811218394706
2016-12-28,-0.0082645951402047
2016-12-29,-0.0002226490033365
2016-12-30,-0.0036550297267557
2017-01-03,0.0076500507199224
2017-01-04,0.0059490859181898
2017-01-05,-0.0007942769006991999
2017-01-06,0.0035777507803691
2017-01-09,-0.0033011527977153
2017-01-10,0.0
2017-01-11,0.0028263554366720002
2017-01-12,-0.0025099045587234
2017-01-13,0.0022953525216304
2017-01-17,-0.0035236077359334
2017-01-18,0.002209924985502
2017-01-19,-0.0037043408059015
2017-01-20,0.0036740695679333
2017-01-23,-0.0026019679613888
2017-01-24,0.0064113875608404
2017-01-25,0.0086556492187288
2017-01-26,-0.0010453708984261
2017-01-27,-0.0015700440557151
2017-01-30,-0.0062019053241137
2017-01-31,-8.760929609175072e-05
2017-02-01,0.00039559684324139995
2017-02-02,0.0002771697644950515
2017-02-03,0.006376982358098705
2017-02-06,-0.0016575016350773484
2017-02-07,4.36177807072724e-05
2017-02-08,0.0007785821327652495
2017-02-09,0.002611097612120431
2017-02-10,0.007541305608709219
2017-02-13,0.010882191877689684
2017-02-14,0.002985487929679574
2017-02-15,0.005299480316024353
2017-02-16,-0.003712049891940963
2017-02-17,0.001973507832922496
2017-02-21,0.007384165193937613
2017-02-22,-0.0008881863444096
2017-02-23,0.0006772223799629
2017-02-24,0.0012687644309437
2017-02-27,0.0015627071615331
2017-02-28,-0.0026988858384483
2017-03-01,0.0139973877561756
2017-03-02,-0.0062973222339449
2017-03-03,0.0006295099301911
2017-03-06,-0.0029781171103635
2017-03-07,-0.0018681327901935846
2017-03-08,-0.008719764415059882
2017-03-09,0.0035880038447760475
2017-03-10,0.003504143444619
2017-03-13,0.0001863187920911457
2017-03-14,-0.0022636611289530654
2017-03-15,0.006387278507767753
2017-03-16,-0.0019668811328669
2017-03-17,-0.0015960816588368077
2017-03-20,-0.0032395750747784423
2017-03-21,-0.010630946075574521
2017-03-22,0.0023530848411497
2017-03-23,-0.0010671618714359
2017-03-24,-0.0007841470354115032
2017-03-27,-0.0009587207561448568
2017-03-28,0.006060224311609733
2017-03-29,0.000934874148307
2017-03-30,0.002298384920201865
2017-03-31,-0.00460291352932799
2017-04-03,0.002029625034071612
2017-04-04,0.0006373804649911998
2017-04-05,-0.0029727218896528
2017-04-06,0.0028113738999122
2017-04-07,-0.0010190780225118
2017-04-10,0.000595162121264
2017-04-11,-0.0010316276285365666
2017-04-12,0.005372534727891402
2017-04-13,-0.0064947764261674
2017-04-17,0.0088601328683144
2017-04-18,-0.0013307588484103496
2017-04-19,0.01814692802666464
2017-04-20,0.0081393273252303
2017-04-21,-0.0013644858880185495
2017-04-25,-0.01627379780980557
2017-04-26,-0.001541847713021402
2017-04-27,0.0008388719921197
2017-04-28,-0.0021792390768858
2017-05-01,0.0025199243948770002
2017-05-02,0.0003771786286579
2017-05-03,-0.0012146085251353
2017-05-04,0.0011741745065485
2017-05-05,0.00393708534668
2017-05-08,-0.0001668644741131
2017-05-09,-0.000918091333347
2017-05-10,0.0017959064767574
2017-05-11,-0.0020427696364588
2017-05-12,-0.0016708754644985
2017-05-15,0.0055234120052423
2017-05-16,-0.0009155729415717
2017-05-17,-0.0177440755903923
2017-05-18,0.0040284040316276
2017-05-19,0.0065043403268729
2017-05-22,0.0050772950815858
2017-05-23,0.0022128181532194
2017-05-24,0.0023329166215233
2017-05-25,0.0047793012303245
2017-05-26,-0.00020642122872020001
2017-05-30,-0.0008690992272093
2017-05-31,-0.0002482490137984
2017-06-01,0.0079522817905421
2017-06-02,0.0033283858142261
2017-06-05,-0.000737251707246
2017-06-06,-0.0031968981138104004
2017-06-07,0.0018504770281755
2017-06-08,-0.0007512931736641334
2017-06-09,-0.030807081139679417
2017-06-12,-0.0002051665387688
2017-06-13,0.0048897213247858
2017-06-14,-0.0012677144895132
2017-06-15,-0.0019241585975853
2017-06-16,0.0002184344529889
2017-06-19,0.0083250385821405
2017-06-20,-0.0067440121876636
2017-06-21,-0.000246950393236
2017-06-22,-0.0004527941551064
2017-06-23,0.0011942249155079
2017-06-26,0.0006582333949121
2017-06-27,-0.0080564175235322
2017-06-28,0.0089505071421926
2017-06-29,-0.0087886880198425
2017-06-30,0.0018641772080629
2017-07-03,0.0016959511176745997
2017-07-05,0.002311952508166
2017-07-06,-0.0091443211228963
2017-07-07,0.0064849145405292
2017-07-10,0.0010738552306883
2017-07-11,-0.0007425184778868999
2017-07-12,0.007514575079809299
2017-07-13,0.0016804472044912998
2017-07-14,0.0046639148484839
2017-07-17,-0.00012201470451899998
2017-07-18,0.0005291990572267
2017-07-19,0.0054140079034208
2017-07-20,0.0004457423698434
2017-07-21,-0.0008907332068723001
2017-07-24,-0.0002430793321001
2017-07-25,0.0024311714965983
2017-07-26,4.048377258913938e-05
2017-07-27,-0.0009296028433743
2017-07-28,-0.0011731615822699
2017-07-31,-0.0005670215178814
2017-08-01,0.0022287824459827
2017-08-02,0.0004852936688715
2017-08-03,-0.0019400207823478
2017-08-04,0.0018221851359381
2017-08-07,0.0018592854494723
2017-08-08,-0.0024610000201343
2017-08-09,-4.036832913356658e-05
2017-08-10,-0.014115108209195502
2017-08-11,0.0014766403117556
2017-08-14,0.0099131548072162
2017-08-15,-0.0001216717485161
2017-08-16,0.0017443870567277
2017-08-17,-0.015590736639188398
2017-08-18,-0.0015631200767102
2017-08-21,0.0007825311006687998
2017-08-22,0.0104570702122517
2017-08-23,-0.0035852474249516
2017-08-24,-0.0023306940520474
2017-08-25,0.0023361388770328
2017-08-28,4.081399722455359e-05
2017-08-29,0.0011448216991578
2017-08-30,0.0047376136038876
2017-08-31,0.0060161159130529
2017-09-01,0.0
2017-09-05,0.0
2017-09-06,0.0
2017-09-07,0.0
2017-09-08,0.0
2017-09-11,0.0
2017-09-12,0.0
2017-09-13,0.0
2017-09-14,0.0
2017-09-15,0.0
2017-09-18,0.0
2017-09-19,0.0
2017-09-20,0.0
2017-09-21,0.0
2017-09-22,0.0
2017-09-25,0.0
2017-09-26,0.0
2017-09-27,0.0
2017-09-28,0.0
2017-09-29,0.0
2017-10-02,0.0043386376231195
2017-10-03,0.002140403982088
2017-10-04,0.0011860988552616
2017-10-05,0.0059253956837006
2017-10-06,-0.0011389188092184
2017-10-09,-0.0016513800809464
2017-10-10,0.002638468295496
2017-10-11,0.001571058739749
2017-10-12,-0.0014902227449123
2017-10-13,0.0012176340564185
2017-10-16,0.0013335037433240997
2017-10-17,0.0007048035508556
2017-10-18,0.0009787727717287
2017-10-19,0.000273788399453
2017-10-20,0.005160431987689199
2017-10-23,-0.0038895076480119
2017-10-24,0.0017571161469014
2017-10-25,-0.0049499540640839
2017-10-26,0.0012923446089385003
2017-10-27,0.0081763074883309
2017-10-30,-0.0037248043749160006
2017-10-31,0.0015576177047877003
2017-11-01,0.0013223666235884003
2017-11-02,0.00038836996072380006
2017-11-03,0.0033386579589398
2017-11-06,0.0015477769003346
2017-11-07,-0.0006953794893881
2017-11-08,0.0017007224314826
